Actual Time;Measured Time
869.010528;869
870.010865;870
871.0101058;871
872.0104669;872
873.0108016;873
874.0102742;874
875.0102988;875
876.0105999;876
877.0109486;877
878.0100596;878
879.0105572;879
880.0108954;880
881.0100798;881
882.0103619;882
883.0107665;883
884.0110235;884
885.0101277;885
886.0104791;886
887.0109621;887
888.0100701;888
889.0104256;889
890.0108373;890
891.0112159;891
892.0102953;892
893.0105706;893
894.0111431;894
895.0101959;895
896.0104072;896
897.0107423;897
898.0112606;898
899.0103613;899
900.0105639;900
901.0110849;901
902.0114003;902
903.0106215;903
904.0108092;904
905.0113699;905
906.0102859;906
907.010649;907
908.0107808;908
909.010749;909
910.010794;910
911.0107309;911
912.0108291;912
913.010749;913
914.0107311;914
915.0108133;915
916.0108048;916
917.0106423;917
918.0111343;918
919.011331;919
920.0242989;920
921.0109238;921
922.0112533;922
923.0103873;923
924.0108478;924
925.0110746;925
926.0115366;926
927.0106645;927
928.0108826;928
929.0113497;929
930.0104569;930
931.010796;931
932.0112787;932
933.0115094;933
934.010711;934
935.0110764;935
936.0114222;936
937.0117701;937
938.0107709;938
939.0112103;939
940.0117047;940
941.0106876;941
942.0111366;942
943.0115149;943
944.011852;944
945.0109744;945
946.0113132;946
947.0116807;947
948.0107753;948
949.0112313;949
950.0114784;950
951.0118274;951
952.01092;952
953.0114638;953
954.0117538;954
955.0109834;955
956.0112141;956
957.0114158;957
958.0117582;958
959.0110147;959
960.0113424;960
961.0117269;961
962.0108136;962
963.0112357;963
964.0116421;964
965.0119838;965
966.0110726;966
967.0113144;967
968.0112878;968
969.0114331;969
970.0113609;970
971.0113246;971
972.0114293;972
973.0114079;973
974.0113878;974
975.0113863;975
976.0114559;976
977.0113307;977
978.0119678;978
979.0121546;979
980.0112571;980
981.0115918;981
982.0120862;982
983.0112737;983
984.0115415;984
985.0117555;985
986.0122385;986
987.0113226;987
988.0115851;988
989.0120216;989
990.0112688;990
991.0114936;991
992.0119684;992
993.0124949;993
994.0114231;994
995.0116398;995
996.0124899;996
997.012484;997
998.0115827;998
999.0120555;999
1000.01228;1000
1001.011364;1001
1002.01172;1002
1003.012081;1003
1004.012547;1004
1005.011652;1005
1006.012002;1006
1007.012362;1007
1008.01159;1008
1009.011809;1009
1010.012389;1010
1011.012628;1011
1012.011742;1012
1013.011955;1013
1014.012435;1014
1015.011694;1015
1016.011887;1016
1017.01253;1017
1018.012706;1018
1019.011693;1019
1020.012182;1020
1021.012521;1021
1022.011489;1022
1023.011963;1023
1024.012531;1024
1025.012538;1025
1026.011759;1026
1027.012135;1027
1028.012232;1028
1029.01221;1029
1030.012074;1030
1031.012257;1031
1032.012132;1032
1033.012237;1033
1034.012211;1034
1035.012193;1035
1036.012165;1036
1037.012153;1037
1038.012494;1038
1039.012844;1039
1040.012057;1040
1041.012449;1041
1042.012777;1042
1043.01189;1043
1044.012361;1044
1045.012686;1045
1046.013061;1046
1047.012052;1047
1048.012527;1048
1049.012845;1049
1050.011946;1050
1051.012196;1051
1052.012658;1052
1053.012992;1053
1054.012229;1054
1055.012456;1055
1056.012816;1056
1057.012036;1057
1058.012385;1058
1059.012743;1059
1060.013093;1060
1061.012194;1061
1062.012645;1062
1063.012887;1063
1064.012019;1064
1065.012448;1065
1066.012706;1066
1067.013165;1067
1068.012385;1068
1069.01263;1069
1070.012997;1070
1071.01339;1071
1072.012562;1072
1073.012772;1073
1074.01324;1074
1075.012363;1075
1076.012714;1076
1077.013173;1077
1078.013408;1078
1079.012519;1079
1080.012991;1080
1081.013339;1081
1082.012307;1082
1083.012795;1083
1084.013023;1084
1085.013364;1085
1086.01259;1086
1087.012949;1087
1088.012921;1088
1089.012898;1089
1090.012881;1090
1091.012978;1091
1092.013075;1092
1093.01293;1093
1094.01302;1094
1095.013005;1095
1096.01298;1096
1097.013076;1097
1098.013314;1098
1099.012459;1099
1100.012746;1100
1101.013111;1101
1102.013588;1102
1103.012799;1103
1104.013171;1104
1105.013626;1105
1106.012678;1106
1107.012819;1107
1108.013202;1108
1109.013666;1109
1110.012631;1110
1111.013122;1111
1112.013457;1112
1113.013814;1113
1114.012926;1114
1115.013384;1115
1116.013612;1116
1117.012845;1117
1118.013189;1118
1119.013607;1119
1120.013914;1120
1121.013163;1121
1122.013353;1122
1123.01371;1123
1124.012803;1124
1125.01316;1125
1126.013771;1126
1127.013976;1127
1128.0131;1128
1129.013443;1129
1130.013791;1130
1131.012896;1131
1132.013249;1132
1133.01359;1133
1134.013954;1134
1135.013178;1135
1136.013399;1136
1137.01387;1137
1138.012964;1138
1139.013332;1139
1140.013677;1140
1141.014031;1141
1142.013139;1142
1143.013615;1143
1144.013834;1144
1145.012935;1145
1146.013547;1146
1147.013765;1147
1148.013718;1148
1149.013832;1149
1150.013786;1150
1151.013773;1151
1152.01375;1152
1153.013849;1153
1154.013841;1154
1155.013819;1155
1156.013797;1156
1157.013884;1157
1158.014115;1158
1159.01323;1159
1160.013761;1160
1161.014052;1161
1162.014281;1162
1163.013509;1163
1164.013862;1164
1165.014213;1165
1166.013297;1166
1167.013649;1167
1168.01401;1168
1169.014476;1169
1170.013447;1170
1171.013938;1171
1172.014289;1172
1173.013378;1173
1174.013731;1174
1175.01408;1175
1176.014439;1176
1177.013547;1177
1178.013873;1178
1179.014363;1179
1180.013493;1180
1181.013952;1181
1182.014171;1182
1183.014653;1183
1184.01375;1184
1185.013976;1185
1186.014459;1186
1187.013562;1187
1188.014014;1188
1189.014116;1189
1190.014709;1190
1191.013707;1191
1192.014186;1192
1193.014411;1193
1194.013633;1194
1195.013848;1195
1196.014397;1196
1197.014687;1197
1198.013898;1198
1199.014266;1199
1200.014585;1200
1201.014829;1201
1202.013928;1202
1203.014306;1203
1204.014757;1204
1205.013874;1205
1206.014202;1206
1207.014578;1207
1208.014552;1208
1209.014509;1209
1210.014628;1210
1211.014609;1211
1212.014583;1212
1213.014663;1213
1214.014654;1214
1215.014499;1215
1216.014607;1216
1217.014922;1217
1218.014987;1218
1219.01416;1219
1220.014375;1220
1221.014863;1221
1222.013964;1222
1223.014451;1223
1224.014775;1224
1225.015146;1225
1226.014248;1226
1227.01459;1227
1228.014946;1228
1229.013913;1229
1230.014396;1230
1231.014764;1231
1232.015104;1232
1233.014191;1233
1234.014549;1234
1235.014995;1235
1236.014108;1236
1237.014343;1237
1238.014694;1238
1239.015312;1239
1240.014283;1240
1241.01463;1241
1242.014989;1242
1243.015323;1243
1244.014566;1244
1245.014764;1245
1246.015267;1246
1247.014381;1247
1248.014699;1248
1249.015351;1249
1250.015981;1250
1251.015063;1251
1252.015188;1252
1253.015805;1253
1254.01481;1254
1255.015091;1255
1256.015498;1256
1257.015974;1257
1258.015072;1258
1259.015401;1259
1260.01568;1260
1261.014927;1261
1262.015757;1262
1263.015631;1263
1264.016041;1264
1265.014969;1265
1266.015422;1266
1267.01565;1267
1268.015753;1268
1269.015752;1269
1270.015782;1270
1271.015852;1271
1272.015731;1272
1273.015863;1273
1274.015797;1274
1275.015824;1275
1276.015863;1276
1277.015804;1277
1278.015173;1278
1279.015396;1279
1280.015743;1280
1281.016105;1281
1282.015189;1282
1283.015686;1283
1284.016058;1284
1285.016316;1285
1286.015459;1286
1287.015788;1287
1288.016137;1288
1289.015312;1289
1290.016142;1290
1291.01598;1291
1292.016392;1292
1293.015479;1293
1294.015821;1294
1295.016249;1295
1296.015378;1296
1297.01559;1297
1298.015833;1298
1299.016323;1299
1300.015416;1300
1301.016609;1301
1302.016905;1302
1303.015318;1303
1304.015778;1304
1305.01651;1305
1306.016446;1306
1307.0156;1307
1308.016088;1308
1309.016433;1309
1310.015299;1310
1311.015845;1311
1312.015695;1312
1313.016266;1313
1314.015296;1314
1315.015608;1315
1316.015953;1316
1317.015219;1317
1318.015472;1318
1319.015693;1319
1320.016173;1320
1321.015362;1321
1322.015581;1322
1323.01628;1323
1324.015137;1324
1325.01542;1325
1326.015834;1326
1327.016302;1327
1328.016156;1328
1329.01628;1329
1330.016253;1330
1331.016242;1331
1332.016205;1332
1333.016179;1333
1334.016284;1334
1335.016389;1335
1336.016364;1336
1337.016323;1337
1338.015464;1338
1339.015662;1339
1340.016139;1340
1341.016493;1341
1342.015717;1342
1343.015909;1343
1344.016417;1344
1345.015561;1345
1346.015748;1346
1347.016095;1347
1348.016581;1348
1349.015826;1349
1350.016016;1350
1351.016383;1351
1352.015629;1352
1353.015954;1353
1354.016301;1354
1355.016514;1355
1356.015758;1356
1357.016108;1357
1358.016458;1358
1359.01556;1359
1360.015909;1360
1361.016387;1361
1362.016613;1362
1363.015719;1363
1364.016069;1364
1365.016541;1365
1366.015645;1366
1367.015994;1367
1368.016347;1368
1369.016694;1369
1370.015921;1370
1371.016269;1371
1372.01662;1372
1373.016855;1373
1374.016248;1374
1375.016431;1375
1376.016773;1376
1377.015875;1377
1378.016229;1378
1379.016781;1379
1380.017195;1380
1381.016028;1381
1382.016385;1382
1383.016853;1383
1384.015836;1384
1385.016312;1385
1386.016661;1386
1387.017024;1387
1388.01711;1388
1389.017095;1389
1390.017067;1390
1391.017174;1391
1392.017019;1392
1393.017134;1393
1394.01697;1394
1395.017072;1395
1396.017179;1396
1397.017031;1397
1398.016128;1398
1399.016489;1399
1400.016954;1400
1401.016068;1401
1402.016489;1402
1403.016889;1403
1404.01711;1404
1405.016338;1405
1406.016559;1406
1407.017037;1407
1408.016139;1408
1409.016625;1409
1410.016827;1410
1411.017317;1411
1412.016385;1412
1413.016653;1413
1414.017122;1414
1415.01734;1415
1416.016568;1416
1417.01705;1417
1418.017276;1418
1419.016369;1419
1420.016836;1420
1421.017203;1421
1422.017535;1422
1423.016538;1423
1424.016995;1424
1425.017356;1425
1426.016461;1426
1427.016928;1427
1428.017156;1428
1429.017513;1429
1430.016603;1430
1431.016962;1431
1432.01744;1432
1433.016413;1433
1434.016874;1434
1435.017229;1435
1436.017612;1436
1437.016672;1437
1438.017021;1438
1439.017491;1439
1440.016597;1440
1441.016954;1441
1442.017443;1442
1443.017655;1443
1444.016782;1444
1445.017099;1445
1446.017606;1446
1447.016664;1447
1448.016639;1448
1449.016657;1449
1450.016735;1450
1451.016612;1451
1452.0167;1452
1453.016694;1453
1454.016663;1454
1455.016998;1455
1456.016887;1456
1457.016699;1457
1458.017043;1458
1459.017529;1459
1460.017859;1460
1461.017053;1461
1462.017195;1462
1463.017811;1463
1464.016806;1464
1465.017114;1465
1466.017557;1466
1467.017848;1467
1468.016946;1468
1469.017418;1469
1470.018046;1470
1471.016877;1471
1472.017359;1472
