Actual Time;Measured Time
623.029025;623
624.029006;624
625.0291147;625
626.0289776;626
627.0294273;627
628.0296907;628
629.030126;629
630.0294088;630
631.0295778;631
632.0299427;632
633.0302771;633
634.029391;634
635.0299315;635
636.0302175;636
637.030573;637
638.0296755;638
639.0300228;639
640.0303785;640
641.030827;641
642.0298354;642
643.0300511;643
644.0304341;644
645.0310375;645
646.0299807;646
647.0303373;647
648.0308451;648
649.0310767;649
650.0301569;650
651.0304905;651
652.0308513;652
653.0311892;653
654.0304177;654
655.030703;655
656.0311103;656
657.0314623;657
658.0304335;658
659.03092;659
660.0312702;660
661.0320815;661
662.0307185;662
663.031077;663
664.0314213;664
665.0317812;665
666.0308688;666
667.0313401;667
668.0316847;668
669.0320505;669
670.0311957;670
671.0315374;671
672.0318561;672
673.032227;673
674.0313146;674
675.0316552;675
676.0318859;676
677.0320093;677
678.0319569;678
679.0319335;679
680.0320589;680
681.0320016;681
682.0321247;682
683.0319549;683
684.0325124;684
685.0319201;685
686.0320139;686
687.0323598;687
688.0330176;688
689.0351517;689
690.0321873;690
691.0325217;691
692.0328597;692
693.0320782;693
694.0323317;694
695.0331558;695
696.033625;696
697.0322493;697
698.0326664;698
699.0328261;699
700.033433;700
701.0324299;701
702.0326328;702
703.0331085;703
704.0335303;704
705.0326951;705
706.0329445;706
707.0332637;707
708.0345266;708
709.0327261;709
710.0330661;710
711.033561;711
712.0339738;712
713.032926;713
714.0333742;714
715.0341782;715
716.0340913;716
717.0333459;717
718.033499;718
719.0339992;719
720.0341992;720
721.0334672;721
722.0339633;722
723.034165;723
724.0345316;724
725.0335818;725
726.0338034;726
727.0342825;727
728.0348076;728
729.033994;729
730.034179;730
731.0345693;731
732.0350154;732
733.0339431;733
734.0343775;734
735.0349003;735
736.0349488;736
737.0350415;737
738.0350239;738
739.034995;739
740.034897;740
741.0350795;741
742.0352768;742
743.0350377;743
744.0351221;744
745.0351143;745
746.0349541;746
747.03558;747
748.0360828;748
749.0350406;749
750.0352429;750
751.0355917;751
752.0359384;752
753.0350277;753
754.0353864;754
755.0361495;755
756.0361024;756
757.0352715;757
758.0356741;758
759.0358936;759
760.0362544;760
761.0353376;761
762.0363579;762
763.0366362;763
